Experiment,ExperimentNum,Participant,DominantEye,SubTrial,TrialType,Condition,Congruency,Alignment,SameDifferent,thisResponse,isCorrect,reactionTime,FaceGroup,StudyUpper,StudyLower,TargetUpper,TargetLower,TargetLower2,studyDuration,targetDuration,maskDuration,trialDuration,trialEndTime,Trial,ChoseFace,MatchStudy
112_catch_test,112,1222,Right,18,Catch,monocular,incongruent,misaligned,Right,5,1,1.06461318958418,M3,M3013.png,M3153.png,M3013.png,M3187.png,M3183.png,0.3,0.3,0.5,1.0752544321399,2019-03-14-09:47:37,18,M3187.png,0
112_catch_test,112,1222,Right,19,Catch,monocular,incongruent,misaligned,Right,5,1,0.540537317210692,M4,M4134.png,M4188.png,M4197.png,M4188.png,M4136.png,0.3,0.3,0.5,0.550059383393091,2019-03-14-09:47:40,19,M4188.png,1
112_catch_test,112,1222,Right,20,Catch,monocular,congruent,misaligned,Right,4,0,0.625703617474301,F2,F2067.png,F2016.png,F2067.png,F2016.png,F2032.png,0.3,0.3,0.5,0.633402847039633,2019-03-14-09:47:42,20,F2032.png,0
112_CF_CFS_catch_test,112,1223,Right,1,Catch,CFS,congruent,aligned,Left,4,1,10.8187262739593,M2,M2141.png,M2201.png,M2142.png,M2198.png,M2141.png,0.3,0.3,0.5,10.8263938809723,2019-03-14-14:09:22,9,M2198.png,0
112_CF_CFS_catch_test,112,1223,Right,2,Catch,CFS,incongruent,aligned,Left,4,1,4.56134615943665,M5,M5178.png,M5152.png,M5178.png,M5146.png,M5154.png,0.3,0.3,0.5,4.56714698983706,2019-03-14-14:10:12,25,M5146.png,0
112_CF_CFS_catch_test,112,1223,Right,3,Catch,CFS,incongruent,aligned,Right,4,0,3.16502052051146,F1,F1046.png,F1002.png,F1046.png,F1015.png,F1059.png,0.3,0.3,0.5,3.17545058585165,2019-03-14-14:10:35,32,F1059.png,0
112_CF_CFS_catch_test,112,1223,Right,4,Catch,CFS,congruent,aligned,Right,5,1,3.34034423825869,M3,M3183.png,M3187.png,M3153.png,M3013.png,M3183.png,0.3,0.3,0.5,3.35043153812148,2019-03-14-14:12:48,73,M3013.png,0
112_CF_CFS_catch_test,112,1223,Right,5,Catch,CFS,incongruent,aligned,Left,5,0,3.44036288549978,M4,M4188.png,M4136.png,M4188.png,M4197.png,M4134.png,0.3,0.3,0.5,3.45045497547835,2019-03-14-14:13:16,82,M4134.png,0
112_CF_CFS_catch_test,112,1223,Right,6,Catch,CFS,congruent,misaligned,Left,5,0,3.34513846001209,M2,M2141.png,M2201.png,M2142.png,M2198.png,M2141.png,0.3,0.3,0.5,3.3504520671886,2019-03-14-14:18:23,169,M2141.png,0
112_CF_CFS_catch_test,112,1223,Right,7,Catch,CFS,incongruent,misaligned,Right,4,0,4.31060240840088,M5,M5178.png,M5152.png,M5178.png,M5146.png,M5154.png,0.3,0.3,0.5,4.31716452508408,2019-03-14-14:19:20,189,M5154.png,0
112_CF_CFS_catch_test,112,1223,Right,8,Catch,CFS,incongruent,misaligned,Right,5,1,3.91090438356332,F1,F1046.png,F1002.png,F1046.png,F1015.png,F1059.png,0.3,0.3,0.5,3.91710176713241,2019-03-14-14:21:50,235,F1015.png,0
112_CF_CFS_catch_test,112,1223,Right,9,Catch,CFS,congruent,misaligned,Right,4,0,3.55561033775666,M3,M3183.png,M3187.png,M3153.png,M3013.png,M3183.png,0.3,0.3,0.5,3.55884505538415,2019-03-14-14:23:21,261,M3183.png,0
112_CF_CFS_catch_test,112,1223,Right,10,Catch,CFS,incongruent,misaligned,Left,4,1,5.65593247305151,M4,M4188.png,M4136.png,M4188.png,M4197.png,M4134.png,0.3,0.3,0.5,5.65887771005146,2019-03-14-14:24:20,281,M4197.png,0
112_CF_monocular_catch_test,112,1223,Right,1,Catch,monocular,incongruent,aligned,Left,4,1,2.48102686399579,M5,M5146.png,M5178.png,M5146.png,M5154.png,M5152.png,0.3,0.3,0.5,2.49200375681903,2019-03-14-14:28:16,4,M5154.png,0
112_CF_monocular_catch_test,112,1223,Right,2,Catch,monocular,incongruent,aligned,Left,4,1,2.68095947116308,M4,M4188.png,M4134.png,M4197.png,M4134.png,M4136.png,0.3,0.3,0.5,2.69196989479678,2019-03-14-14:33:29,100,M4134.png,1
112_CF_monocular_catch_test,112,1223,Right,3,Catch,monocular,congruent,aligned,Right,4,0,5.28575573488342,F4,F4064.png,F4040.png,F4064.png,F4040.png,F4020.png,0.3,0.3,0.5,5.29236301551646,2019-03-14-14:35:27,131,F4020.png,0
112_CF_monocular_catch_test,112,1223,Right,4,Catch,monocular,incongruent,aligned,Right,4,0,3.52575491372045,M3,M3153.png,M3187.png,M3153.png,M3013.png,M3183.png,0.3,0.3,0.5,3.53376090820893,2019-03-14-14:35:43,136,M3183.png,0
112_CF_monocular_catch_test,112,1223,Right,5,Catch,monocular,congruent,aligned,Right,5,1,4.29545982546915,F3,F3047.png,F3079.png,F3112.png,F3062.png,F3047.png,0.3,0.3,0.5,4.30057190562729,2019-03-14-14:35:49,137,F3062.png,0
112_CF_monocular_catch_test,112,1223,Right,6,Catch,monocular,incongruent,misaligned,Left,5,0,5.01513745066768,M5,M5146.png,M5178.png,M5146.png,M5154.png,M5152.png,0.3,0.3,0.5,5.0255497941107,2019-03-14-14:38:01,176,M5152.png,0
112_CF_monocular_catch_test,112,1223,Right,7,Catch,monocular,incongruent,misaligned,Right,4,0,5.56543507355673,M4,M4188.png,M4134.png,M4197.png,M4134.png,M4136.png,0.3,0.3,0.5,5.57563434991243,2019-03-14-14:38:46,191,M4136.png,0
112_CF_monocular_catch_test,112,1223,Right,8,Catch,monocular,congruent,misaligned,Left,4,1,3.14573106578246,F4,F4064.png,F4040.png,F4064.png,F4040.png,F4020.png,0.3,0.3,0.5,3.1503477110964,2019-03-14-14:39:54,207,F4040.png,1
112_CF_monocular_catch_test,112,1223,Right,9,Catch,monocular,incongruent,misaligned,Right,5,1,3.22103570107356,M3,M3153.png,M3187.png,M3153.png,M3013.png,M3183.png,0.3,0.3,0.5,3.22528282315398,2019-03-14-14:41:29,233,M3013.png,0
112_CF_monocular_catch_test,112,1223,Right,10,Catch,monocular,congruent,misaligned,Left,4,1,4.93568379760109,F3,F3047.png,F3079.png,F3112.png,F3062.png,F3047.png,0.3,0.3,0.5,4.9422209372533,2019-03-14-14:45:39,309,F3062.png,0
112_catch_test,112,1223,Right,1,Catch,monocular,congruent,aligned,Right,5,1,1.09005417963272,M2,M2142.png,M2198.png,M2141.png,M2201.png,M2142.png,0.3,0.3,0.5,1.10018698559725,2019-03-14-14:47:50,1,M2201.png,0
112_catch_test,112,1223,Right,2,Catch,monocular,incongruent,aligned,Left,4,1,1.31524505720154,M5,M5152.png,M5178.png,M5152.png,M5146.png,M5154.png,0.3,0.3,0.5,1.32522936956957,2019-03-14-14:47:53,2,M5146.png,0
112_catch_test,112,1223,Right,3,Catch,monocular,incongruent,aligned,Left,4,1,1.41528115414258,F1,F1046.png,F1002.png,F1046.png,F1015.png,F1059.png,0.3,0.3,0.5,1.42521653890071,2019-03-14-14:47:57,3,F1015.png,0
112_catch_test,112,1223,Right,4,Catch,monocular,congruent,aligned,Right,5,1,1.31031260638701,M3,M3013.png,M3187.png,M3153.png,M3183.png,M3013.png,0.3,0.3,0.5,1.31683982365576,2019-03-14-14:48:00,4,M3183.png,0
112_catch_test,112,1223,Right,5,Catch,monocular,incongruent,aligned,Right,5,1,1.31543803044042,M4,M4134.png,M4136.png,M4134.png,M4188.png,M4197.png,0.3,0.3,0.5,1.32521670997812,2019-03-14-14:48:03,5,M4188.png,0
112_catch_test,112,1223,Right,6,Catch,monocular,congruent,misaligned,Left,5,0,2.02053933283969,M2,M2142.png,M2198.png,M2141.png,M2201.png,M2142.png,0.3,0.3,0.5,2.0252770996558,2019-03-14-14:48:08,6,M2142.png,0
112_catch_test,112,1223,Right,7,Catch,monocular,incongruent,misaligned,Left,4,1,1.30051233029735,M5,M5152.png,M5178.png,M5152.png,M5146.png,M5154.png,0.3,0.3,0.5,1.30848586146021,2019-03-14-14:48:11,7,M5146.png,0
112_catch_test,112,1223,Right,8,Catch,monocular,incongruent,misaligned,Right,5,1,0.725310117239133,F1,F1046.png,F1002.png,F1046.png,F1015.png,F1059.png,0.3,0.3,0.5,0.733424231486424,2019-03-14-14:48:14,8,F1015.png,0
112_catch_test,112,1223,Right,9,Catch,monocular,congruent,misaligned,Left,4,1,0.745067976877181,M3,M3013.png,M3187.png,M3153.png,M3183.png,M3013.png,0.3,0.3,0.5,0.750109075695946,2019-03-14-14:48:17,9,M3183.png,0
112_catch_test,112,1223,Right,10,Catch,monocular,incongruent,misaligned,Right,5,1,0.80486504703731,M4,M4134.png,M4136.png,M4134.png,M4188.png,M4197.png,0.3,0.3,0.5,0.808409732831933,2019-03-14-14:48:20,10,M4188.png,0
112_catch_test,112,1223,Right,11,Catch,monocular,incongruent,aligned,Right,5,1,0.775313795362308,M5,M5152.png,M5178.png,M5152.png,M5146.png,M5154.png,0.3,0.3,0.5,0.783370086064679,2019-03-14-14:48:23,11,M5146.png,0
112_catch_test,112,1223,Right,12,Catch,monocular,incongruent,aligned,Left,4,1,1.40022787265843,M4,M4134.png,M4136.png,M4197.png,M4136.png,M4188.png,0.3,0.3,0.5,1.40864009359939,2019-03-14-14:48:26,12,M4136.png,1
112_catch_test,112,1223,Right,13,Catch,monocular,congruent,aligned,Right,5,1,0.835527947758237,F4,F4040.png,F4020.png,F4040.png,F4020.png,F4064.png,0.3,0.3,0.5,0.841763994409121,2019-03-14-14:48:29,13,F4020.png,1
112_catch_test,112,1223,Right,14,Catch,monocular,incongruent,aligned,Right,5,1,1.02071793573487,M3,M3187.png,M3153.png,M3187.png,M3183.png,M3013.png,0.3,0.3,0.5,1.02514263425837,2019-03-14-14:48:32,14,M3183.png,0
112_catch_test,112,1223,Right,15,Catch,monocular,congruent,aligned,Left,4,1,0.780415808072576,F3,F3062.png,F3079.png,F3047.png,F3112.png,F3062.png,0.3,0.3,0.5,0.783423212542402,2019-03-14-14:48:35,15,F3112.png,0
112_catch_test,112,1223,Right,16,Catch,monocular,incongruent,misaligned,Right,4,0,0.639906113727193,M5,M5152.png,M5178.png,M5152.png,M5146.png,M5154.png,0.3,0.3,0.5,0.650094006025029,2019-03-14-14:48:38,16,M5154.png,0
112_catch_test,112,1223,Right,17,Catch,monocular,incongruent,misaligned,Right,5,1,0.840002942499268,M4,M4134.png,M4136.png,M4197.png,M4136.png,M4188.png,0.3,0.3,0.5,0.850027970853262,2019-03-14-14:48:41,17,M4136.png,1
112_catch_test,112,1223,Right,18,Catch,monocular,congruent,misaligned,Left,5,0,1.06016146112233,F4,F4040.png,F4020.png,F4040.png,F4020.png,F4064.png,0.3,0.3,0.5,1.06674923914397,2019-03-14-14:48:44,18,F4064.png,0
112_catch_test,112,1223,Right,19,Catch,monocular,incongruent,misaligned,Left,4,1,2.14566845212539,M3,M3187.png,M3153.png,M3187.png,M3183.png,M3013.png,0.3,0.3,0.5,2.15021769366285,2019-03-14-14:48:48,19,M3183.png,0
112_catch_test,112,1223,Right,20,Catch,monocular,congruent,misaligned,Left,5,0,1.64539456013881,F3,F3062.png,F3079.png,F3047.png,F3112.png,F3062.png,0.3,0.3,0.5,1.65023189293424,2019-03-14-14:48:52,20,F3062.png,0
112_CF_CFS_catch_test,112,1224,Right,1,Catch,CFS,incongruent,aligned,Right,5,1,1.79049298846803,F1,F1015.png,F1046.png,F1059.png,F1046.png,F1002.png,0.3,0.3,0.5,1.80023779504336,2019-03-14-17:27:08,40,F1046.png,1
112_CF_CFS_catch_test,112,1224,Right,2,Catch,CFS,incongruent,aligned,Left,4,1,1.67567254083042,M4,M4197.png,M4134.png,M4197.png,M4188.png,M4136.png,0.3,0.3,0.5,1.68349035219217,2019-03-14-17:27:33,44,M4188.png,0
112_CF_CFS_catch_test,112,1224,Right,3,Catch,CFS,congruent,aligned,Left,5,0,1.72055216350782,F4,F4020.png,F4064.png,F4020.png,F4064.png,F4040.png,0.3,0.3,0.5,1.72518660067726,2019-03-14-17:29:37,90,F4040.png,0
112_CF_CFS_catch_test,112,1224,Right,4,Catch,CFS,incongruent,aligned,Right,4,0,1.58488205194953,F2,F2016.png,F2067.png,F2016.png,F2032.png,F2017.png,0.3,0.3,0.5,1.59188930726668,2019-03-14-17:30:35,113,F2017.png,0
112_CF_CFS_catch_test,112,1224,Right,5,Catch,CFS,congruent,aligned,Right,5,1,1.63974222333491,M3,M3187.png,M3183.png,M3153.png,M3013.png,M3187.png,0.3,0.3,0.5,1.6503601996119,2019-03-14-17:31:59,142,M3013.png,0
112_CF_CFS_catch_test,112,1224,Right,6,Catch,CFS,incongruent,misaligned,Left,4,1,1.84493128749818,F1,F1015.png,F1046.png,F1059.png,F1046.png,F1002.png,0.3,0.3,0.5,1.85016756852201,2019-03-14-17:35:03,206,F1046.png,1
112_CF_CFS_catch_test,112,1224,Right,7,Catch,CFS,incongruent,misaligned,Left,4,1,1.95574309239601,M4,M4197.png,M4134.png,M4197.png,M4188.png,M4136.png,0.3,0.3,0.5,1.96693246107316,2019-03-14-17:35:54,226,M4188.png,0
112_CF_CFS_catch_test,112,1224,Right,8,Catch,CFS,congruent,misaligned,Right,4,0,2.09488911736844,F4,F4020.png,F4064.png,F4020.png,F4064.png,F4040.png,0.3,0.3,0.5,2.1003040012838,2019-03-14-17:36:41,244,F4040.png,0
112_CF_CFS_catch_test,112,1224,Right,9,Catch,CFS,incongruent,misaligned,Right,4,0,1.3907506282776,F2,F2016.png,F2067.png,F2016.png,F2032.png,F2017.png,0.3,0.3,0.5,1.40015123080593,2019-03-14-17:37:32,260,F2017.png,0
112_CF_CFS_catch_test,112,1224,Right,10,Catch,CFS,congruent,misaligned,Left,5,0,2.1250213416788,M3,M3187.png,M3183.png,M3153.png,M3013.png,M3187.png,0.3,0.3,0.5,2.13357648874444,2019-03-14-17:38:03,272,M3187.png,0
112_CF_monocular_catch_test,112,1224,Right,1,Catch,monocular,congruent,aligned,Right,5,1,9.58077032436631,M4,M4197.png,M4134.png,M4188.png,M4136.png,M4197.png,0.3,0.3,0.5,9.58442620927963,2019-03-14-17:09:55,28,M4136.png,0
112_CF_monocular_catch_test,112,1224,Right,2,Catch,monocular,incongruent,aligned,Right,4,0,2.88569346337317,M3,M3153.png,M3183.png,M3187.png,M3183.png,M3013.png,0.3,0.3,0.5,2.89211974605496,2019-03-14-17:10:11,33,M3013.png,0
112_CF_monocular_catch_test,112,1224,Right,3,Catch,monocular,congruent,aligned,Left,5,0,2.34008659845131,M5,M5152.png,M5178.png,M5154.png,M5146.png,M5152.png,0.3,0.3,0.5,2.35043104851866,2019-03-14-17:10:52,42,M5152.png,0
112_CF_monocular_catch_test,112,1224,Right,4,Catch,monocular,congruent,aligned,Left,5,0,3.64571207639528,F5,F5076.png,F5078.png,F5076.png,F5078.png,F5033.png,0.3,0.3,0.5,3.65048210181703,2019-03-14-17:14:42,121,F5033.png,0
112_CF_monocular_catch_test,112,1224,Right,5,Catch,monocular,congruent,aligned,Left,4,1,2.29515804816765,M1,M1119.png,M1125.png,M1186.png,M1122.png,M1119.png,0.3,0.3,0.5,2.30035566610968,2019-03-14-17:15:26,133,M1122.png,0
112_CF_monocular_catch_test,112,1224,Right,6,Catch,monocular,congruent,misaligned,Right,5,1,2.08569038401401,M4,M4197.png,M4134.png,M4188.png,M4136.png,M4197.png,0.3,0.3,0.5,2.09192960737346,2019-03-14-17:15:30,134,M4136.png,0
112_CF_monocular_catch_test,112,1224,Right,7,Catch,monocular,incongruent,misaligned,Right,4,0,2.26011082275363,M3,M3153.png,M3183.png,M3187.png,M3183.png,M3013.png,0.3,0.3,0.5,2.26689088971034,2019-03-14-17:16:30,157,M3013.png,0
112_CF_monocular_catch_test,112,1224,Right,8,Catch,monocular,congruent,misaligned,Right,5,1,3.80508710312279,M5,M5152.png,M5178.png,M5154.png,M5146.png,M5152.png,0.3,0.3,0.5,3.80879944297703,2019-03-14-17:16:43,161,M5146.png,0
112_CF_monocular_catch_test,112,1224,Right,9,Catch,monocular,congruent,misaligned,Left,5,0,2.21524043815953,F5,F5076.png,F5078.png,F5076.png,F5078.png,F5033.png,0.3,0.3,0.5,2.2253049603969,2019-03-14-17:21:54,272,F5033.png,0
112_CF_monocular_catch_test,112,1224,Right,10,Catch,monocular,congruent,misaligned,Left,4,1,2.09576023416957,M1,M1119.png,M1125.png,M1186.png,M1122.png,M1119.png,0.3,0.3,0.5,2.10026739111345,2019-03-14-17:24:00,318,M1122.png,0
112_catch_test,112,1224,Right,1,Catch,monocular,incongruent,aligned,Left,4,1,1.46653642113597,F1,F1015.png,F1046.png,F1002.png,F1046.png,F1059.png,0.3,0.3,0.5,1.47514152226722,2019-03-14-17:41:51,1,F1046.png,1
112_catch_test,112,1224,Right,2,Catch,monocular,incongruent,aligned,Right,5,1,0.924903983835975,M4,M4188.png,M4134.png,M4188.png,M4197.png,M4136.png,0.3,0.3,0.5,0.933465973925195,2019-03-14-17:41:54,2,M4197.png,0
112_catch_test,112,1224,Right,3,Catch,monocular,congruent,aligned,Left,4,1,1.28537218345446,F4,F4018.png,F4064.png,F4018.png,F4064.png,F4040.png,0.3,0.3,0.5,1.29177246265317,2019-03-14-17:41:57,3,F4064.png,1
112_catch_test,112,1224,Right,4,Catch,monocular,incongruent,aligned,Right,5,1,1.04983226040713,F2,F2067.png,F2016.png,F2067.png,F2032.png,F2017.png,0.3,0.3,0.5,1.05851947781048,2019-03-14-17:42:00,4,F2032.png,0
112_catch_test,112,1224,Right,5,Catch,monocular,congruent,aligned,Right,4,0,0.964687265306566,M3,M3013.png,M3183.png,M3153.png,M3187.png,M3013.png,0.3,0.3,0.5,0.975234758450824,2019-03-14-17:42:03,5,M3013.png,0
112_catch_test,112,1224,Right,6,Catch,monocular,incongruent,misaligned,Right,5,1,0.864740469809476,F1,F1015.png,F1046.png,F1002.png,F1046.png,F1059.png,0.3,0.3,0.5,0.875201740866032,2019-03-14-17:42:06,6,F1046.png,1
112_catch_test,112,1224,Right,7,Catch,monocular,incongruent,misaligned,Left,4,1,0.935759898726246,M4,M4188.png,M4134.png,M4188.png,M4197.png,M4136.png,0.3,0.3,0.5,0.941730778245983,2019-03-14-17:42:09,7,M4197.png,0
112_catch_test,112,1224,Right,8,Catch,monocular,congruent,misaligned,Left,4,1,0.765558724255243,F4,F4018.png,F4064.png,F4018.png,F4064.png,F4040.png,0.3,0.3,0.5,0.775207728511305,2019-03-14-17:42:12,8,F4064.png,1
112_catch_test,112,1224,Right,9,Catch,monocular,incongruent,misaligned,Right,5,1,1.06550415114907,F2,F2067.png,F2016.png,F2067.png,F2032.png,F2017.png,0.3,0.3,0.5,1.07526846033579,2019-03-14-17:42:16,9,F2032.png,0
112_catch_test,112,1224,Right,10,Catch,monocular,congruent,misaligned,Right,4,0,1.5855160580104,M3,M3013.png,M3183.png,M3153.png,M3187.png,M3013.png,0.3,0.3,0.5,1.59186853533538,2019-03-14-17:42:19,10,M3013.png,0
112_catch_test,112,1224,Right,11,Catch,monocular,congruent,aligned,Right,5,1,1.25001291620356,M4,M4197.png,M4136.png,M4188.png,M4134.png,M4197.png,0.3,0.3,0.5,1.25862999262608,2019-03-14-17:42:23,11,M4134.png,0
112_catch_test,112,1224,Right,12,Catch,monocular,incongruent,aligned,Right,5,1,1.57066048844717,M3,M3183.png,M3153.png,M3013.png,M3153.png,M3187.png,0.3,0.3,0.5,1.57513650964029,2019-03-14-17:42:26,12,M3153.png,1
112_catch_test,112,1224,Right,13,Catch,monocular,congruent,aligned,Right,5,1,0.885443008741277,M5,M5178.png,M5154.png,M5146.png,M5152.png,M5178.png,0.3,0.3,0.5,0.891790938811027,2019-03-14-17:42:29,13,M5152.png,0
112_catch_test,112,1224,Right,14,Catch,monocular,congruent,aligned,Right,5,1,0.740793041262805,F5,F5076.png,F5078.png,F5076.png,F5078.png,F5068.png,0.3,0.3,0.5,0.750082006805314,2019-03-14-17:42:32,14,F5078.png,1
112_catch_test,112,1224,Right,15,Catch,monocular,congruent,aligned,Left,4,1,0.800052349124599,M1,M1122.png,M1125.png,M1186.png,M1119.png,M1122.png,0.3,0.3,0.5,0.808470977885008,2019-03-14-17:42:35,15,M1119.png,0
112_catch_test,112,1224,Right,16,Catch,monocular,congruent,misaligned,Left,4,1,0.825739345840702,M4,M4197.png,M4136.png,M4188.png,M4134.png,M4197.png,0.3,0.3,0.5,0.833375132795481,2019-03-14-17:42:38,16,M4134.png,0
112_catch_test,112,1224,Right,17,Catch,monocular,incongruent,misaligned,Left,4,1,0.88536602473323,M3,M3183.png,M3153.png,M3013.png,M3153.png,M3187.png,0.3,0.3,0.5,0.891891189094167,2019-03-14-17:42:41,17,M3153.png,1
112_catch_test,112,1224,Right,18,Catch,monocular,congruent,misaligned,Left,4,1,0.825691786834795,M5,M5178.png,M5154.png,M5146.png,M5152.png,M5178.png,0.3,0.3,0.5,0.833481199650123,2019-03-14-17:42:44,18,M5152.png,0
112_catch_test,112,1224,Right,19,Catch,monocular,congruent,misaligned,Left,4,1,0.735238316821778,F5,F5076.png,F5078.png,F5076.png,F5078.png,F5068.png,0.3,0.3,0.5,0.741877711807319,2019-03-14-17:42:47,19,F5078.png,1
112_catch_test,112,1224,Right,20,Catch,monocular,congruent,misaligned,Left,4,1,0.935757017945434,M1,M1122.png,M1125.png,M1186.png,M1119.png,M1122.png,0.3,0.3,0.5,0.94184320239583,2019-03-14-17:42:50,20,M1119.png,0
112_CF_CFS_catch_test,112,1225,Right,1,Catch,CFS,incongruent,aligned,Right,5,1,6.12427100422792,M5,M5178.png,M5154.png,M5152.png,M5154.png,M5146.png,0.3,0.3,0.5,6.13405310527014,2019-03-15-10:11:09,84,M5154.png,1
112_CF_CFS_catch_test,112,1225,Right,2,Catch,CFS,congruent,aligned,Left,4,1,4.35077608432039,M4,M4136.png,M4134.png,M4136.png,M4134.png,M4188.png,0.3,0.3,0.5,4.35892817734566,2019-03-15-10:11:38,93,M4134.png,1
112_CF_CFS_catch_test,112,1225,Right,3,Catch,CFS,incongruent,aligned,Left,4,1,4.51508527262195,F4,F4020.png,F4064.png,F4020.png,F4018.png,F4040.png,0.3,0.3,0.5,4.52560914288915,2019-03-15-10:14:42,154,F4018.png,0
112_CF_CFS_catch_test,112,1225,Right,4,Catch,CFS,congruent,aligned,Left,5,0,4.3506262221199,M2,M2198.png,M2201.png,M2142.png,M2141.png,M2198.png,0.3,0.3,0.5,4.35885016688553,2019-03-15-10:14:54,157,M2198.png,0
112_CF_CFS_catch_test,112,1225,Right,5,Catch,CFS,incongruent,aligned,Right,4,0,3.60680025386682,M3,M3187.png,M3183.png,M3187.png,M3013.png,M3153.png,0.3,0.3,0.5,3.61716493230779,2019-03-15-10:15:09,161,M3153.png,0
112_CF_CFS_catch_test,112,1225,Right,6,Catch,CFS,incongruent,misaligned,Right,5,1,3.79541928056278,M5,M5178.png,M5154.png,M5152.png,M5154.png,M5146.png,0.3,0.3,0.5,3.80048189338413,2019-03-15-10:16:02,176,M5154.png,1
112_CF_CFS_catch_test,112,1225,Right,7,Catch,CFS,congruent,misaligned,Left,4,1,4.86059120294522,M4,M4136.png,M4134.png,M4136.png,M4134.png,M4188.png,0.3,0.3,0.5,4.86731310421601,2019-03-15-10:17:09,199,M4134.png,1
112_CF_CFS_catch_test,112,1225,Right,8,Catch,CFS,incongruent,misaligned,Right,5,1,3.27518942342431,F4,F4020.png,F4064.png,F4020.png,F4018.png,F4040.png,0.3,0.3,0.5,3.28367921961762,2019-03-15-10:18:01,213,F4018.png,0
112_CF_CFS_catch_test,112,1225,Right,9,Catch,CFS,congruent,misaligned,Left,4,1,4.58073997026077,M2,M2198.png,M2201.png,M2142.png,M2141.png,M2198.png,0.3,0.3,0.5,4.5839011046337,2019-03-15-10:20:19,258,M2141.png,0
112_CF_CFS_catch_test,112,1225,Right,10,Catch,CFS,incongruent,misaligned,Right,4,0,3.03058762747969,M3,M3187.png,M3183.png,M3187.png,M3013.png,M3153.png,0.3,0.3,0.5,3.0337145467347,2019-03-15-10:21:30,285,M3153.png,0
112_CF_monocular_catch_test,112,1225,Right,1,Catch,monocular,incongruent,aligned,Right,5,1,4.18557661875093,M4,M4197.png,M4188.png,M4136.png,M4188.png,M4134.png,0.3,0.3,0.5,4.19211717991857,2019-03-15-10:24:37,5,M4188.png,1
112_CF_monocular_catch_test,112,1225,Right,2,Catch,monocular,incongruent,aligned,Right,5,1,3.27571736263053,F3,F3062.png,F3047.png,F3062.png,F3112.png,F3079.png,0.3,0.3,0.5,3.28371206614247,2019-03-15-10:25:55,34,F3112.png,0
112_CF_monocular_catch_test,112,1225,Right,3,Catch,monocular,incongruent,aligned,Right,5,1,4.33005164771748,M2,M2198.png,M2141.png,M2198.png,M2201.png,M2142.png,0.3,0.3,0.5,4.33381941606058,2019-03-15-10:27:41,69,M2201.png,0
112_CF_monocular_catch_test,112,1225,Right,4,Catch,monocular,incongruent,aligned,Right,5,1,3.49066902522463,M1,M1122.png,M1119.png,M1122.png,M1186.png,M1125.png,0.3,0.3,0.5,3.50044838906615,2019-03-15-10:28:05,77,M1186.png,0
112_CF_monocular_catch_test,112,1225,Right,5,Catch,monocular,congruent,aligned,Left,5,0,3.13502789387712,M3,M3013.png,M3183.png,M3013.png,M3183.png,M3153.png,0.3,0.3,0.5,3.14215113842511,2019-03-15-10:29:01,93,M3153.png,0
112_CF_monocular_catch_test,112,1225,Right,6,Catch,monocular,incongruent,misaligned,Left,4,1,2.89552483418083,M4,M4197.png,M4188.png,M4136.png,M4188.png,M4134.png,0.3,0.3,0.5,2.90037311581546,2019-03-15-10:31:48,153,M4188.png,1
112_CF_monocular_catch_test,112,1225,Right,7,Catch,monocular,incongruent,misaligned,Left,5,0,4.58009022525221,F3,F3062.png,F3047.png,F3062.png,F3112.png,F3079.png,0.3,0.3,0.5,4.58392969837587,2019-03-15-10:34:05,200,F3079.png,0
112_CF_monocular_catch_test,112,1225,Right,8,Catch,monocular,incongruent,misaligned,Left,5,0,2.61515661113663,M2,M2198.png,M2141.png,M2198.png,M2201.png,M2142.png,0.3,0.3,0.5,2.62530481388967,2019-03-15-10:35:40,232,M2142.png,0
